Periodo;Ingresos;Gastos;FK_TipoProducto;FK_Region
Q4 2017;36593,78351;24694,49459;3;43
Q4 2017;467127,4951;294117,3118;3;44
Q4 2017;142825,5049;86330,08295;3;45
Q4 2017;30555,10219;18333,06131;3;46
Q4 2017;35923,92177;23949,28118;3;47
Q4 2017;228483,9828;152322,6552;3;48
Q4 2017;256731,941;145109,358;3;49
Q4 2017;182531,8976;99562,85323;3;50
Q4 2017;182186,3421;114709,9191;3;51
Q4 2017;4542879,016;2534794,813;3;52
Q4 2017;128220,583;76932,34982;3;53
Q4 2017;104655,2517;62793,15101;3;54
Q4 2017;244004,6059;156162,9478;3;55
Q4 2017;16293,32729;10416,49269;3;56
Q4 2018;90713,15805;55823,48187;3;1
Q4 2018;171379,9225;110172,8073;3;2
Q4 2018;109556,8935;62082,23967;3;3
Q4 2018;37229,78195;24819,85464;3;4
Q4 2018;54727,62046;36485,08031;3;5
Q4 2018;600152,789;369324,7932;3;6
Q4 2018;1780788,211;1095869,668;3;7
Q4 2018;30163,30345;16452,71097;3;8
Q4 2018;73940,65931;49293,77287;3;9
Q4 2018;4163753,51;2384695,192;3;10
Q4 2018;87568,93016;55135,99306;3;11
Q4 2018;209706,4189;139804,2792;3;12
Q4 2018;19453,26766;10995,3252;3;13
Q4 2018;40099,77612;24059,86567;3;14
Q4 2018;2228773,626;1291037,76;3;15
Q4 2018;41875,12546;29266,05991;3;16
Q4 2018;169190,3947;118693,5692;3;17
Q4 2018;57960,36893;35381,02521;3;18
Q4 2018;298551,5918;222918,5219;3;19
Q4 2018;193069,123;128390,9668;3;20
Q4 2018;28973,22034;19098,18107;3;21
Q4 2018;286313,2836;180377,3687;3;22
Q4 2018;226524,7171;137206,9076;3;23
Q4 2018;52348,46006;36632,40538;3;24
Q4 2018;57957,39937;44151,30287;3;25
Q4 2018;41298,444;32400,39925;3;26
Q4 2018;985341,3434;665485,467;3;27
Q4 2018;3601746,083;2216459,128;3;28
Q4 2018;14944,08455;9606,911495;3;29
Q4 2018;268698,8406;169180,7515;3;30
Q4 2018;33281,21356;19968,72814;3;31
Q4 2018;259287,2442;166684,657;3;32
Q4 2018;503946,4722;330171,8266;3;33
Q4 2018;164249,0609;93174,01273;3;34
Q4 2018;168400,1958;96447,38486;3;35
Q4 2018;383004,2733;260442,9058;3;36
Q4 2018;92635,09913;58909,06118;3;37
Q4 2018;691411,3011;439686,3719;3;38
Q4 2018;19909,76812;12742,25159;3;39
Q4 2018;109046,023;64904,19288;3;40
Q4 2018;340990,8317;216844,9104;3;41
Q4 2018;156780,1236;102661,9476;3;42
Q4 2018;35378,04319;23197,88832;3;43
Q4 2018;438730,6869;263238,4122;3;44
Q4 2018;154937,9152;100193,1852;3;45
Q4 2018;28869,30345;17321,58207;3;46
Q4 2018;34972,2947;19075,79711;3;47
Q4 2018;262417,2475;143136,6805;3;48
Q4 2018;255937,1053;167682,931;3;49
Q4 2018;178762,8024;101039,8448;3;50
Q4 2018;158890,3836;104100,5962;3;51
Q4 2018;4663131,79;2432938,325;3;52
Q4 2018;104271,3362;56875,27429;3;53
Q4 2018;102589,6875;61553,8125;3;54
Q4 2018;218790,7967;110986,6041;3;55
Q4 2018;20377,5822;13409,76377;3;56
Q4 2019;111943,8972;61060,30754;3;1
Q4 2019;139053,7695;83432,26168;3;2
Q4 2019;90894,20505;51506,71619;3;3
Q4 2019;44868,51392;28844,04466;3;4
Q4 2019;69926,0741;46617,38273;3;5
Q4 2019;820762,3123;537740,8253;3;6
Q4 2019;1645057,402;929815,0536;3;7
Q4 2019;27946,83067;17596,15264;3;8
Q4 2019;70177,21257;38278,47959;3;9
Q4 2019;2651278,998;1573476,449;3;10
Q4 2019;81610,09763;53468,68466;3;11
Q4 2019;208918,0489;139278,6992;3;12
Q4 2019;15256,35277;9807,655352;3;13
Q4 2019;34008,67089;21862,717;3;14
Q4 2019;3179986,378;1779409,769;3;15
Q4 2019;38730,91809;27912,972;3;16
Q4 2019;161306,9713;110968,0717;3;17
Q4 2019;53461,95224;30619,1181;3;18
Q4 2019;315086,7569;231208,4892;3;19
Q4 2019;225545,651;135327,3906;3;20
Q4 2019;47296,20553;26313,8889;3;21
Q4 2019;362600,7046;246568,4791;3;22
Q4 2019;295732,8822;178910,8412;3;23
Q4 2019;46814,48;32187,5558;3;24
Q4 2019;52809,32092;34920,69155;3;25
Q4 2019;33521,46429;23527,75803;3;26
Q4 2019;772530,9349;554831,7175;3;27
Q4 2019;3771374,109;2262824,466;3;28
Q4 2019;16534,90645;10175,32705;3;29
Q4 2019;337094,9091;183869,9504;3;30
Q4 2019;28876,34706;18918,986;3;31
Q4 2019;304073,2227;187121,9832;3;32
Q4 2019;386001,5532;210546,3017;3;33
Q4 2019;152972,2597;89921,08483;3;34
Q4 2019;179195,0801;118577,7099;3;35
Q4 2019;436782,2705;289029,3714;3;36
Q4 2019;119003,1423;68156,34515;3;37
Q4 2019;609802,0984;339271,7129;3;38
Q4 2019;17612,48718;11163,60726;3;39
Q4 2019;133619,7746;73938,5023;3;40
Q4 2019;333291,0387;218243,9098;3;41
Q4 2019;197390,5306;133238,6081;3;42
Q4 2019;46881,46981;26083,14502;3;43
Q4 2019;465620,6323;293168,5462;3;44
Q4 2019;148133,2095;76191,99426;3;45
Q4 2019;24551,60704;15108,68125;3;46
Q4 2019;36800,11498;23657,21677;3;47
Q4 2019;284990,7742;161081,7419;3;48
Q4 2019;243857,4779;150066,1402;3;49
Q4 2019;206827,9522;116902,7556;3;50
Q4 2019;268166,7739;151572,5244;3;51
Q4 2019;5622215,748;3457138,876;3;52
Q4 2019;116302,6442;63437,80594;3;53
Q4 2019;94221,34441;57982,36579;3;54
Q4 2019;190805,9273;113896,4612;3;55
Q4 2019;17997,0526;10713,39697;3;56
Q1 2017;265278,8151;215226,2085;5;1
Q1 2017;464439,59;417526,5001;5;2
Q1 2017;1648038,611;1478137,723;5;6
Q1 2017;246268,9145;197809,5475;5;3
Q1 2017;71761,75362;61510,07453;5;4
Q1 2017;165824,69;142135,4486;5;5
Q1 2017;4496490,233;3771249,873;5;7
Q1 2017;93057;82601,1573;5;8
Q1 2017;187513,512;164646,0105;5;9
Q1 2017;10605115,42;9215479,602;5;10
Q1 2017;213831,1085;176316,879;5;11
Q1 2017;463101,675;389593,4726;5;12
Q1 2017;35841,97945;31814,79075;5;13
Q1 2017;109660,6122;96448,49029;5;14
Q1 2017;4389389,037;3353851,542;5;15
Q1 2017;96170,83898;89948,01999;5;16
Q1 2017;351598,7891;299929,054;5;17
Q1 2017;192578;171246,2831;5;18
Q1 2017;975268,5333;874365,7505;5;19
Q1 2017;540593,5444;500049,0286;5;20
Q1 2017;61935,50725;60298,13177;5;21
Q1 2017;703001,3661;691637,7823;5;22
Q1 2017;533825,6899;461686,6215;5;23
Q1 2017;126038,9846;115692,6668;5;24
Q1 2017;141772,7154;138207,4802;5;25
Q1 2017;76478,6;71818,67114;5;26
Q1 2017;2194247,529;2139830,191;5;27
Q1 2017;4619202,398;4147855,214;5;28
Q1 2017;51258,21;44423,782;5;29
Q1 2017;671747,1014;547349,4901;5;30
Q1 2017;70632,79137;58241,07358;5;31
Q1 2017;704169,5684;633041,3292;5;32
Q1 2017;933783,1691;839461,6369;5;33
Q1 2017;416631,7642;356451,6205;5;34
Q1 2017;375227,2819;338662,5808;5;35
Q1 2017;1054053,083;941818,6981;5;36
Q1 2017;264781,9917;235967,4808;5;37
Q1 2017;1706326,972;1511446,471;5;38
Q1 2017;45414,01653;37959,85382;5;39
Q1 2017;364884,7692;279435,3905;5;40
Q1 2017;776843,7744;727125,7729;5;41
Q1 2017;406060,52;376400,4472;5;42
Q1 2017;109781,3505;96921,24946;5;43
Q1 2017;1233695,692;1205185,724;5;44
Q1 2017;356483,1707;266603,9032;5;45
Q1 2017;93023,31111;79734,26667;5;46
Q1 2017;78234,31852;70084,91034;5;47
Q1 2017;685451,9483;545563,7956;5;48
Q1 2017;725155,1316;632186,525;5;49
Q1 2017;415072,5342;373146,0156;5;50
Q1 2017;367133,0833;295146,2042;5;51
Q1 2017;14817427,61;12231658,53;5;52
Q1 2017;332902,9817;258924,5413;5;53
Q1 2017;221186,2766;197402,806;5;54
Q1 2017;525097,912;458410,4772;5;55
Q1 2017;48761,24508;40748,76678;5;56
Q1 2018;210454,5267;188979,575;5;1
Q1 2018;464439,59;404122,7601;5;2
Q1 2018;205810,45;152152,7255;5;3
Q1 2018;89217,31532;77321,67327;5;4
Q1 2018;127557,4538;99211,35299;5;5
Q1 2018;2232826,505;1819340,115;5;6
Q1 2018;5679777,137;5034347,917;5;7
Q1 2018;84925,80583;76079,36772;5;8
Q1 2018;162772,1458;144686,3519;5;9
Q1 2018;10170479,74;9554898,076;5;10
Q1 2018;303123,2198;258546,2757;5;11
Q1 2018;604045,663;472731,3885;5;12
Q1 2018;47143,5045;42128,23807;5;13
Q1 2018;87371,86992;76970,45683;5;14
Q1 2018;5741320,86;4582994,579;5;15
Q1 2018;81058,27857;75526,40658;5;16
Q1 2018;405447,2523;329998,8071;5;17
Q1 2018;182752,5918;182364,9348;5;18
Q1 2018;706228,9379;644499,2974;5;19
Q1 2018;446361,6422;376790,7931;5;20
Q1 2018;71824,36975;68676,3229;5;21
Q1 2018;803430,1327;729782,3705;5;22
Q1 2018;637625,1296;592055,5586;5;23
Q1 2018;148955,1636;146539,5546;5;24
Q1 2018;152317,7934;137983,5174;5;25
Q1 2018;70716,5137;72957,61605;5;26
Q1 2018;2373776,873;2502830,255;5;27
Q1 2018;8039611,792;7227529,793;5;28
Q1 2018;36613,00714;30892,22478;5;29
Q1 2018;842737,2727;750128,7812;5;30
Q1 2018;70632,79137;62514,07972;5;31
Q1 2018;643231,8173;536026,5144;5;32
Q1 2018;1085423,171;863908,2381;5;33
Q1 2018;474497,287;438195,3862;5;34
Q1 2018;447270,92;395803,2662;5;35
Q1 2018;1054053,083;949965,3407;5;36
Q1 2018;228588,7698;209573,1985;5;37
Q1 2018;1291594,722;1180047,905;5;38
Q1 2018;37381,60544;32191,0776;5;39
Q1 2018;254684,6711;226924,042;5;40
Q1 2018;1043638,606;939274,7455;5;41
Q1 2018;441370,1304;396994,5389;5;42
Q1 2018;74467,06993;63103,94667;5;43
Q1 2018;1312203,6;1277881,529;5;44
Q1 2018;292316,2;248540,9468;5;45
Q1 2018;62478,34328;48896,09474;5;46
Q1 2018;81243,33077;72216,29402;5;47
Q1 2018;729471,7982;618945,7681;5;48
Q1 2018;751524,4091;670715,3328;5;49
Q1 2018;445592,5735;400123,9436;5;50
Q1 2018;331928,5411;298735,687;5;51
Q1 2018;11657829,31;9898049,511;5;52
Q1 2018;255538,2042;229726,2644;5;53
Q1 2018;249498,12;210514,0388;5;54
Q1 2018;631127,2981;538179,4596;5;55
Q1 2018;37869,1228;33473,59962;5;56
Q1 2019;230424,6642;199286,1961;5;1
Q1 2019;478803,701;388463,3801;5;2
Q1 2019;297046,0103;214921,5251;5;3
Q1 2019;86455,82698;73154,93053;5;4
Q1 2019;144767,5865;119807,6578;5;5
Q1 2019;1674619,879;1492595,979;5;6
Q1 2019;4861070,523;4374963,47;5;7
Q1 2019;79521,43636;67472,73388;5;8
Q1 2019;172346,9779;154012,1931;5;9
Q1 2019;5514660,24;5199536,798;5;10
Q1 2019;188932,9658;167463,3106;5;11
Q1 2019;380631,5137;313854,0552;5;12
Q1 2019;48453,0463;42319,7493;5;13
Q1 2019;91074,0678;75895,0565;5;14
Q1 2019;8488512,024;6767789,926;5;15
Q1 2019;97828,9569;85725,02125;5;16
Q1 2019;328501,0584;315802,2861;5;17
Q1 2019;184636,6392;163172,6299;5;18
Q1 2019;747468,5839;723175,855;5;19
Q1 2019;469462,8149;421317,905;5;20
Q1 2019;95936,83673;96501,17107;5;21
Q1 2019;614253,6759;604324,6439;5;22
Q1 2019;688635,14;565603,5859;5;23
Q1 2019;163850,68;166649,4268;5;24
Q1 2019;169086,7248;173411,9252;5;25
Q1 2019;92184,02679;84176,16799;5;26
Q1 2019;2807693,075;2645662,014;5;27
Q1 2019;9310579,833;8309442,216;5;28
Q1 2019;39735,04651;32639,50249;5;29
Q1 2019;707641,9847;553806,7707;5;30
Q1 2019;94403,44231;75522,75385;5;31
Q1 2019;628937,7769;525833,2233;5;32
Q1 2019;926967,2336;737790,2471;5;33
Q1 2019;388225,053;326517,7025;5;34
Q1 2019;473803,9407;414240,0167;5;35
Q1 2019;1328546,073;1178346,559;5;36
Q1 2019;283694,9911;243118,0105;5;37
Q1 2019;1754619,245;1601320,932;5;38
Q1 2019;51356,03738;44899,84983;5;39
Q1 2019;335823,1504;265097,0275;5;40
Q1 2019;727607,1972;654570,1709;5;41
Q1 2019;395280,1522;346399,0292;5;42
Q1 2019;88072,70752;73981,07432;5;43
Q1 2019;1603804,4;1558218,498;5;44
Q1 2019;374764,359;302309,9162;5;45
Q1 2019;61110,20438;54677,55129;5;46
Q1 2019;75440,23571;64663,05918;5;47
Q1 2019;811351,2857;720188,2199;5;48
Q1 2019;779883,8208;629906,1629;5;49
Q1 2019;618373,3673;503859,7808;5;50
Q1 2019;360187,3223;306428,0205;5;51
Q1 2019;11572735,91;9811667,398;5;52
Q1 2019;243533,0537;215215,2568;5;53
Q1 2019;324867,3438;280966,3514;5;54
Q1 2019;721288,3407;632930,5189;5;55
Q1 2019;54656,4659;46423,04942;5;56
Q2 2017;216220,4041;184884,1137;5;1
Q2 2017;434055,6916;360486,9303;5;2
Q2 2017;309822,1828;243984,969;5;3
Q2 2017;86869,49123;71891,99274;5;4
Q2 2017;152132,7431;121085,2445;5;5
Q2 2017;1805677,087;1617585,724;5;6
Q2 2017;5090366,302;4560119,812;5;7
Q2 2017;70543,20968;63117,60866;5;8
Q2 2017;187513,512;155183,5961;5;9
Q2 2017;10178063,84;8935005,223;5;10
Q2 2017;186379,8176;163924,4179;5;11
Q2 2017;383256,5586;336517,9539;5;12
Q2 2017;51811,17822;43029,62259;5;13
Q2 2017;95103,89381;84172,41176;5;14
Q2 2017;3517966,213;2853191,908;5;15
Q2 2017;80483,39716;69681,67807;5;16
Q2 2017;343546,9084;308428,78;5;17
Q2 2017;161349,1351;136728,4523;5;18
Q2 2017;1101109,634;994095,5418;5;19
Q2 2017;324356,1267;304298,2421;5;20
Q2 2017;89969,47368;81227,99519;5;21
Q2 2017;566447,1439;534078,7357;5;22
Q2 2017;542232,3937;499475,0852;5;23
Q2 2017;133211,935;123090,7168;5;24
Q2 2017;124530,0878;130021,0864;5;25
Q2 2017;82596,888;73207,56529;5;26
Q2 2017;2901282,844;2819870,644;5;27
Q2 2017;6548100,102;5357536,447;5;28
Q2 2017;37414,75182;30612,06967;5;29
Q2 2017;908834,3137;779000,8403;5;30
Q2 2017;70128,27143;56642,06538;5;31
Q2 2017;649476,7864;581110,8089;5;32
Q2 2017;1067180,765;957162,1292;5;33
Q2 2017;430636,1933;391170,294;5;34
Q2 2017;380332,415;332225,5041;5;35
Q2 2017;1159458,391;1078906,545;5;36
Q2 2017;338019,5638;305080,6361;5;37
Q2 2017;1537104,463;1314875,631;5;38
Q2 2017;56072,40816;48084,54932;5;39
Q2 2017;274985,6232;215649,4151;5;40
Q2 2017;846887,0656;769273,618;5;41
Q2 2017;330130,5041;267038,8966;5;42
Q2 2017;115747,7283;99899,19316;5;43
Q2 2017;1443423,96;1365223,471;5;44
Q2 2017;362375,4545;297537,5238;5;45
Q2 2017;59800,7;49997,30656;5;46
Q2 2017;106683,1616;94959,73726;5;47
Q2 2017;819715,732;670676,508;5;48
Q2 2017;810467,5;696317,1479;5;49
Q2 2017;442340,073;380038,6543;5;50
Q2 2017;407240,0588;355690,6843;5;51
Q2 2017;15543772,18;13009461,5;5;52
Q2 2017;299887,8099;268971,5409;5;53
Q2 2017;273572,5;240611,9578;5;54
Q2 2017;591326,4775;512116,2331;5;55
Q2 2017;60105,50346;51236,84348;5;56
Q2 2018;350757,5444;306912,8514;5;1
Q2 2018;368602,8492;296327,7807;5;2
Q2 2018;244181,8898;178298,8516;5;3
Q2 2018;68297,3931;54637,91448;5;4
Q2 2018;130570,622;111082,4695;5;5
Q2 2018;1442033,785;1296373,806;5;6
Q2 2018;5289988,51;4575125,198;5;7
Q2 2018;84925,80583;72793,54785;5;8
Q2 2018;158372,8986;141524,7179;5;9
Q2 2018;8676912,833;7845375,353;5;10
Q2 2018;213831,1085;190588,5967;5;11
Q2 2018;402697,1087;362020,6331;5;12
Q2 2018;49367,25472;40225,17051;5;13
Q2 2018;87371,86992;75236,88799;5;14
Q2 2018;5053979,63;4193523,605;5;15
Q2 2018;88657,49219;80200,93139;5;16
Q2 2018;459231,0714;445221,6172;5;17
Q2 2018;180906,6061;175236,9557;5;18
Q2 2018;793823,2248;769890,047;5;19
Q2 2018;430561,2301;347678,1933;5;20
Q2 2018;56980,66667;51428,08255;5;21
Q2 2018;749868,1238;711181,7456;5;22
Q2 2018;542232,3937;501875,9345;5;23
Q2 2018;162228,396;153045,3919;5;24
Q2 2018;122869,6867;133628,1564;5;25
Q2 2018;114717,9;102676,4763;5;26
Q2 2018;1934188,563;1678260,249;5;27
Q2 2018;7441624,138;6314105,329;5;28
Q2 2018;49765,25243;42552,897;5;29
Q2 2018;753667,4797;586185,8175;5;30
Q2 2018;90073,00917;76826,97841;5;31
Q2 2018;526741,0157;451492,2992;5;32
Q2 2018;1351005,436;1146307,643;5;33
Q2 2018;420046,7787;347111,3835;5;34
Q2 2018;380332,415;350506,3466;5;35
Q2 2018;1238256,534;1152422,842;5;36
Q2 2018;345367,8152;300146,2169;5;37
Q2 2018;1645926,018;1434661,267;5;38
Q2 2018;38697,85915;34278,15629;5;39
Q2 2018;265370,7413;203549,9734;5;40
Q2 2018;813545,0551;752446,1612;5;41
Q2 2018;386724,3048;334079,8994;5;42
Q2 2018;104399,9118;93000,57005;5;43
Q2 2018;1069202,933;950402,6074;5;44
Q2 2018;317735;260542,7;5;45
Q2 2018;89064,87234;78461,91135;5;46
Q2 2018;73857,57343;61339,34064;5;47
Q2 2018;729471,7982;613682,6239;5;48
Q2 2018;562365,2041;492069,5536;5;49
Q2 2018;462599,9237;375316,9192;5;50
Q2 2018;452911,8411;391707,5383;5;51
Q2 2018;14545548,58;11130506,74;5;52
Q2 2018;345585;310677,4242;5;53
Q2 2018;249498,12;202423,003;5;54
Q2 2018;508815,8062;427405,2772;5;55
Q2 2018;47371,28663;36372,96573;5;56
Q2 2019;237354,7293;213619,2564;5;1
Q2 2019;407403,1491;343746,4071;5;2
Q2 2019;215025,8433;162805,2813;5;3
Q2 2019;94834,98186;87281,75322;5;4
Q2 2019;185526,6334;188619,3803;5;5
Q2 2019;1515714,343;1354468,136;5;6
Q2 2019;4775033,876;4272398,731;5;7
Q2 2019;76731,21053;65769,60902;5;8
Q2 2019;246728,3053;211977,8397;5;9
Q2 2019;8707358,318;7778140,229;5;10
Q2 2019;241966,7807;201638,9839;5;11
Q2 2019;561335,3636;491168,4432;5;12
Q2 2019;38762,43704;34594,43305;5;13
Q2 2019;80802,55639;69733,71305;5;14
Q2 2019;9656655,881;7142138,428;5;15
Q2 2019;90785,272;82336,68342;5;16
Q2 2019;384655,0855;378210,8639;5;17
Q2 2019;151777,5763;130239,6154;5;18
Q2 2019;812723,7778;824665,8415;5;19
Q2 2019;604157,8403;643416,6431;5;20
Q2 2019;83260,5431;90731,06873;5;21
Q2 2019;863804,397;827608,0289;5;22
Q2 2019;518771,8055;530779,3069;5;23
Q2 2019;136542,2333;126654,257;5;24
Q2 2019;204782,8111;186096,2;5;25
Q2 2019;83262,99194;78020,75396;5;26
Q2 2019;1878528,46;1720431,505;5;27
Q2 2019;12544781,25;10672425,84;5;28
Q2 2019;47461,30556;42067,97538;5;29
Q2 2019;779000,8403;681625,7353;5;30
Q2 2019;67246,28767;57057,45621;5;31
Q2 2019;699931,5108;716744,025;5;32
Q2 2019;920250,0797;749833,3983;5;33
Q2 2019;441773,3362;363953,2639;5;34
Q2 2019;559088,65;510241,9574;5;35
Q2 2019;1250396,304;1098887,245;5;36
Q2 2019;349163,0659;315919,8324;5;37
Q2 2019;2043842,198;1736617,029;5;38
Q2 2019;60385,67033;53699,48886;5;39
Q2 2019;408043,1828;322502,4937;5;40
Q2 2019;898436,713;800337,1368;5;41
Q2 2019;307951,938;316216,3818;5;42
Q2 2019;81304,95831;84929,41372;5;43
Q2 2019;1401382,485;1332541,222;5;44
Q2 2019;302396,069;251366,7323;5;45
Q2 2019;72173,25862;61401,13047;5;46
Q2 2019;84493,064;65716,82756;5;47
Q2 2019;685451,9483;602867,3762;5;48
Q2 2019;558565,4392;455127,3949;5;49
Q2 2019;550914,4545;448893,2593;5;50
Q2 2019;411741,1332;412167,0233;5;51
Q2 2019;12195883,29;9378249,551;5;52
Q2 2019;342324,7642;301571,816;5;53
Q2 2019;245569,0157;195452,8901;5;54
Q2 2019;637254,7476;493282,3787;5;55
Q2 2019;39994,80685;34514,71964;5;56
Q3 2017;260894,0413;220756,4965;5;1
Q3 2017;418414,045;334731,236;5;2
Q3 2017;226877,6614;170158,2461;5;3
Q3 2017;87638,24779;72784,30748;5;4
Q3 2017;135921,877;120649,756;5;5
Q3 2017;1940680,981;1651027,104;5;6
Q3 2017;4496490,233;3991266,612;5;7
Q3 2017;63386,65217;53925,95782;5;8
Q3 2017;260435,4333;222136,1049;5;9
Q3 2017;12533318,35;11357246,69;5;10
Q3 2017;207400,0977;180110,6112;5;11
Q3 2017;584970,5368;465588,7946;5;12
Q3 2017;39946,0229;33058,77757;5;13
Q3 2017;85973,92;72327,26603;5;14
Q3 2017;5200471,793;4070339,416;5;15
Q3 2017;90785,272;83408,96865;5;16
Q3 2017;445590,5446;352210,2652;5;17
Q3 2017;125243,035;114172,7023;5;18
Q3 2017;706228,9379;611952,9797;5;19
Q3 2017;340233,6993;308597,9343;5;20
Q3 2017;58143,53741;53805,84494;5;21
Q3 2017;837618,6489;786717,208;5;22
Q3 2017;529719,3385;452631,2153;5;23
Q3 2017;153131,4766;137021,5668;5;24
Q3 2017;126235,9795;133711,0196;5;25
Q3 2017;104289;106208,4456;5;26
Q3 2017;1993247,756;2085217,285;5;27
Q3 2017;5136871,632;4251204,109;5;28
Q3 2017;49765,25243;41471,04369;5;29
Q3 2017;1030012,222;924908,9342;5;30
Q3 2017;66337,55405;58799,19564;5;31
Q3 2017;510657,3206;448382,0376;5;32
Q3 2017;913629,5755;812115,1783;5;33
Q3 2017;483450,066;400315,6135;5;34
Q3 2017;385578,3793;342868,1588;5;35
Q3 2017;1226350,221;1019233,295;5;36
Q3 2017;219129,9241;199984,8887;5;37
Q3 2017;2021626,522;1780496,286;5;38
Q3 2017;42597,64341;37423,28261;5;39
Q3 2017;412478,4348;343182,0577;5;40
Q3 2017;717501,5417;648686,6211;5;41
Q3 2017;287986,1844;260365,6913;5;42
Q3 2017;83848,74803;68245,5897;5;43
Q3 2017;1348994,355;1292134,546;5;44
Q3 2017;324795,7778;285143,6266;5;45
Q3 2017;56568,22973;46092,63163;5;46
Q3 2017;79410,77444;70488,21551;5;47
Q3 2017;764542,5577;653739,2885;5;48
Q3 2017;677603,9754;600603,5237;5;49
Q3 2017;531584,1228;433142,6186;5;50
Q3 2017;410691,2458;328552,9966;5;51
Q3 2017;11165244,86;8738017,72;5;52
Q3 2017;323985,9375;253554,212;5;53
Q3 2017;262077,8571;224095,559;5;54
Q3 2017;596702,1727;479476,632;5;55
Q3 2017;43560,51099;36073,54817;5;56
Q3 2018;237354,7293;194969,9562;5;1
Q3 2018;483791,2396;424063,9261;5;2
Q3 2018;223360,1783;159998,8216;5;3
Q3 2018;75023,65152;67208,68782;5;4
Q3 2018;142952,319;123097,8302;5;5
Q3 2018;1403059,899;1241788,646;5;6
Q3 2018;5450291,192;4760380,914;5;7
Q3 2018;71116,73171;58855,22624;5;8
Q3 2018;184560,5433;146110,4301;5;9
Q3 2018;12924984,81;11955610,95;5;10
Q3 2018;281471,5612;251842,9758;5;11
Q3 2018;375487,8446;303278,6437;5;12
Q3 2018;39345,33083;33472,89339;5;13
Q3 2018;79020,14706;70141,47885;5;14
Q3 2018;6186768,168;5050356,541;5;15
Q3 2018;78806,65972;69768,2169;5;16
Q3 2018;348873,2171;308005,2116;5;17
Q3 2018;190529,2979;165760,4891;5;18
Q3 2018;1113078,217;889998,7913;5;19
Q3 2018;365815,1805;305697,2517;5;20
Q3 2018;91904,30108;87959,14083;5;21
Q3 2018;587583,2313;575315,01;5;22
Q3 2018;765150,1556;738011,86;5;23
Q3 2018;148955,1636;149372,2381;5;24
Q3 2018;166040,1171;147695,4515;5;25
Q3 2018;105353,1735;96678,09216;5;26
Q3 2018;2637529,859;2580327,978;5;27
Q3 2018;6125418,508;4822137,975;5;28
Q3 2018;35844,9021;32224,20492;5;29
Q3 2018;747589,5161;618694,772;5;30
Q3 2018;86884,58407;76288,90309;5;31
Q3 2018;488292,7664;435788,1679;5;32
Q3 2018;1198061,425;1019246,287;5;33
Q3 2018;382430,6493;341857,8344;5;34
Q3 2018;377762,6014;323196,8923;5;35
Q3 2018;898171,993;780480,4904;5;36
Q3 2018;288853,0818;259967,7736;5;37
Q3 2018;1387982,388;1236534,183;5;38
Q3 2018;43960,768;37092,93481;5;39
Q3 2018;258149,7687;225050,7821;5;40
Q3 2018;1135387,055;1063967,547;5;41
Q3 2018;427432,1263;396617,2521;5;42
Q3 2018;85190,328;75941,09239;5;43
Q3 2018;1244331;1158609,955;5;44
Q3 2018;429876,7647;382590,3206;5;45
Q3 2018;78243,90654;63197,00144;5;46
Q3 2018;96895,7156;84311,85643;5;47
Q3 2018;641229,2419;561075,5867;5;48
Q3 2018;582166,7958;520234,1579;5;49
Q3 2018;432861,3571;365226,7701;5;50
Q3 2018;457184,5943;408024,9605;5;51
Q3 2018;10859347,97;8711847,175;5;52
Q3 2018;295011,5854;262592,7298;5;53
Q3 2018;286121,6972;250798,0309;5;54
Q3 2018;575765,2544;437138,697;5;55
Q3 2018;43778,59495;34559,74546;5;56
Q3 2019;214749,517;188237,231;5;1
Q3 2019;365700,4646;327606,6662;5;2
Q3 2019;288134,63;233389,0503;5;3
Q3 2019;124339,1984;108398,2756;5;4
Q3 2019;140888,6464;126799,7818;5;5
Q3 2019;2185819,632;1960477,402;5;6
Q3 2019;5042792,785;4482482,476;5;7
Q3 2019;84925,80583;74569,00024;5;8
Q3 2019;183118,6641;159337,0194;5;9
Q3 2019;7256131,968;6498506,425;5;10
Q3 2019;306491,2556;271262,3756;5;11
Q3 2019;519366,3645;426622,3708;5;12
Q3 2019;44725,88889;37014,52874;5;13
Q3 2019;79020,14706;68889,35897;5;14
Q3 2019;9314827,354;7891663,225;5;15
Q3 2019;85970,90152;80096,22324;5;16
Q3 2019;300030,9667;262663,4735;5;17
Q3 2019;121011,8514;108910,6662;5;18
Q3 2019;1101109,634;967357,1994;5;19
Q3 2019;426188,8641;417143,2229;5;20
Q3 2019;107313,5889;100369,7684;5;21
Q3 2019;626562,3443;588486,6326;5;22
Q3 2019;572174,7854;528325,2459;5;23
Q3 2019;142478,8522;131956,414;5;24
Q3 2019;122869,6867;121652,9447;5;25
Q3 2019;101221,6765;96929,87739;5;26
Q3 2019;1892140,986;1610659,212;5;27
Q3 2019;11034761,28;9721099,226;5;28
Q3 2019;44963,34211;38150,71451;5;29
Q3 2019;618007,3333;555582,3502;5;30
Q3 2019;97207,50495;76075,43866;5;31
Q3 2019;595217,3478;529808,848;5;32
Q3 2019;992144,6172;891927,9892;5;33
Q3 2019;350997,9932;313818,2057;5;34
Q3 2019;388256,0069;352924,7103;5;35
Q3 2019;1262776,465;1122899,688;5;36
Q3 2019;246308,8295;203953,37;5;37
Q3 2019;1282687,172;1090284,097;5;38
